2,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
2,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
4,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
8,AAAAAAAAIAAAAAAA,1997-03-13,2000-03-12,,eing,200,8503528,8AM-4PM,Brian King,3,Unknown,Never political ways accept about a work,Dee Miller,1,Unknown,1,Unknown,914,Lake 11th,Road,Suite T,Midway,Williamson County,TN,31904,United States,-5.00,0.06
1,AAAAAAAAIAAAAAAA,1997-03-13,2000-03-12,,eing,200,8503528,8AM-4PM,Brian King,3,Unknown,Never political ways accept about a work,Dee Miller,1,Unknown,1,Unknown,914,Lake 11th,Road,Suite T,Midway,Williamson County,TN,31904,United States,-5.00,0.06
2,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
2,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
2,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
7,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
1,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
7,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
7,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
1,AAAAAAAABAAAAAAA,1997-03-13,,,ought,211,6522265,8AM-4PM,Jimmy Allen,7,Unknown,Notes cannot engage pupils. No doubt substan,Randy Valdez,1,Unknown,1,Unknown,32,3rd,Street,Suite 220,Midway,Williamson County,TN,31904,United States,-5.00,0.07
1,AAAAAAAABAAAAAAA,1997-03-13,,,ought,211,6522265,8AM-4PM,Jimmy Allen,7,Unknown,Notes cannot engage pupils. No doubt substan,Randy Valdez,1,Unknown,1,Unknown,32,3rd,Street,Suite 220,Midway,Williamson County,TN,31904,United States,-5.00,0.07
8,AAAAAAAABAAAAAAA,1997-03-13,,,ought,211,6522265,8AM-4PM,Jimmy Allen,7,Unknown,Notes cannot engage pupils. No doubt substan,Randy Valdez,1,Unknown,1,Unknown,32,3rd,Street,Suite 220,Midway,Williamson County,TN,31904,United States,-5.00,0.07
1,AAAAAAAABAAAAAAA,1997-03-13,,,ought,211,6522265,8AM-4PM,Jimmy Allen,7,Unknown,Notes cannot engage pupils. No doubt substan,Randy Valdez,1,Unknown,1,Unknown,32,3rd,Street,Suite 220,Midway,Williamson County,TN,31904,United States,-5.00,0.07
7,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
4,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
7,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
7,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
7,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
7,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
8,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
7,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
8,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
1,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
7,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
1,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
8,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
4,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
7,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
7,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
10,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
7,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
7,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
2,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
10,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
7,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
2,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
2,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
2,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
2,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
2,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
8,AAAAAAAAIAAAAAAA,1997-03-13,2000-03-12,,eing,200,8503528,8AM-4PM,Brian King,3,Unknown,Never political ways accept about a work,Dee Miller,1,Unknown,1,Unknown,914,Lake 11th,Road,Suite T,Midway,Williamson County,TN,31904,United States,-5.00,0.06
8,AAAAAAAAIAAAAAAA,1997-03-13,2000-03-12,,eing,200,8503528,8AM-4PM,Brian King,3,Unknown,Never political ways accept about a work,Dee Miller,1,Unknown,1,Unknown,914,Lake 11th,Road,Suite T,Midway,Williamson County,TN,31904,United States,-5.00,0.06
8,AAAAAAAAIAAAAAAA,1997-03-13,2000-03-12,,eing,200,8503528,8AM-4PM,Brian King,3,Unknown,Never political ways accept about a work,Dee Miller,1,Unknown,1,Unknown,914,Lake 11th,Road,Suite T,Midway,Williamson County,TN,31904,United States,-5.00,0.06
1,AAAAAAAABAAAAAAA,1997-03-13,,,ought,211,6522265,8AM-4PM,Jimmy Allen,7,Unknown,Notes cannot engage pupils. No doubt substan,Randy Valdez,1,Unknown,1,Unknown,32,3rd,Street,Suite 220,Midway,Williamson County,TN,31904,United States,-5.00,0.07
1,AAAAAAAABAAAAAAA,1997-03-13,,,ought,211,6522265,8AM-4PM,Jimmy Allen,7,Unknown,Notes cannot engage pupils. No doubt substan,Randy Valdez,1,Unknown,1,Unknown,32,3rd,Street,Suite 220,Midway,Williamson County,TN,31904,United States,-5.00,0.07
1,AAAAAAAABAAAAAAA,1997-03-13,,,ought,211,6522265,8AM-4PM,Jimmy Allen,7,Unknown,Notes cannot engage pupils. No doubt substan,Randy Valdez,1,Unknown,1,Unknown,32,3rd,Street,Suite 220,Midway,Williamson County,TN,31904,United States,-5.00,0.07
1,AAAAAAAABAAAAAAA,1997-03-13,,,ought,211,6522265,8AM-4PM,Jimmy Allen,7,Unknown,Notes cannot engage pupils. No doubt substan,Randy Valdez,1,Unknown,1,Unknown,32,3rd,Street,Suite 220,Midway,Williamson County,TN,31904,United States,-5.00,0.07
2,AAAAAAAABAAAAAAA,1997-03-13,,,ought,211,6522265,8AM-4PM,Jimmy Allen,7,Unknown,Notes cannot engage pupils. No doubt substan,Randy Valdez,1,Unknown,1,Unknown,32,3rd,Street,Suite 220,Midway,Williamson County,TN,31904,United States,-5.00,0.07
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
10,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
2,AAAAAAAAKAAAAAAA,1997-03-13,1999-03-13,,bar,219,6505323,8AM-12AM,David Trahan,10,Unknown,Representatives sing certain details. Adult terms will appreciate all conflicts. Growin,Christopher Maxwell,1,Unknown,1,Unknown,71,Cedar,Blvd,Suite B,Midway,Williamson County,TN,31904,United States,-5.00,0.00
7,AAAAAAAAHAAAAAAA,1997-03-13,,,ation,239,8597567,8AM-12AM,Michael Burton,5,Unknown,There real bags could provide actu,James Adams,1,Unknown,1,Unknown,405,3rd,Wy,Suite 220,Fairview,Williamson County,TN,35709,United States,-5.00,0.00
2,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
4,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
2,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
2,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
8,AAAAAAAACAAAAAAA,1997-03-13,2000-03-12,2451065,able,264,5529610,8AM-4PM,Jimmy Bullock,7,Unknown,Originally simple assumptions move important<comma> good t,Robert Dyer,1,Unknown,1,Unknown,666,Cedar Spruce,Avenue,Suite 10,Midway,Williamson County,TN,31904,United States,-5.00,0.04
1,AAAAAAAABAAAAAAA,1997-03-13,,,ought,211,6522265,8AM-4PM,Jimmy Allen,7,Unknown,Notes cannot engage pupils. No doubt substan,Randy Valdez,1,Unknown,1,Unknown,32,3rd,Street,Suite 220,Midway,Williamson County,TN,31904,United States,-5.00,0.07
