1528689,M,U,College,9500,Unknown,6,3,5
1402347,M,W,2 yr Degree,7000,Low Risk,5,0,5
506923,M,S,Advanced Degree,1000,High Risk,6,5,1
617029,M,U,4 yr Degree,7500,Good,5,1,2
1415079,M,U,College,8000,High Risk,0,1,5
550703,M,S,Secondary,4000,Low Risk,0,0,2
1695943,M,S,Advanced Degree,4000,Unknown,1,1,6
829820,F,U,2 yr Degree,7500,Good,1,0,3
1717499,M,U,4 yr Degree,8000,High Risk,5,1,6
98937,M,W,College,7000,High Risk,3,2,0
1883263,M,S,Advanced Degree,2000,Low Risk,0,6,6
641987,M,W,Secondary,6000,High Risk,2,2,2
1572651,M,M,2 yr Degree,3500,Unknown,0,5,5
651452,F,M,2 yr Degree,3500,Low Risk,4,2,2
1785122,F,M,Advanced Degree,1000,Unknown,3,3,6
81277,M,W,Primary,1000,High Risk,0,2,0
250791,M,M,Advanced Degree,1500,Unknown,2,6,0
1765082,F,M,2 yr Degree,8000,Good,0,3,6
1838405,M,D,Unknown,1500,Low Risk,6,4,6
1168157,M,W,Unknown,4000,High Risk,5,1,4
478049,M,U,Secondary,5000,Low Risk,1,5,1
631454,F,S,Advanced Degree,500,Unknown,0,2,2
1839551,M,M,College,10000,Low Risk,6,4,6
279504,F,S,Unknown,6500,Unknown,0,0,1
722129,M,U,Primary,8500,Unknown,2,4,2
1763482,F,M,4 yr Degree,6500,Unknown,6,2,6
849961,M,M,College,1500,Unknown,4,0,3
1110306,F,D,2 yr Degree,1000,Low Risk,2,0,4
180597,M,W,Unknown,10000,Good,4,4,0
1591284,F,S,4 yr Degree,6500,Good,4,5,5
725757,M,W,Unknown,4000,High Risk,3,4,2
1284054,F,S,4 yr Degree,2000,Low Risk,5,4,4
12633,M,S,2 yr Degree,500,Low Risk,2,0,0
1705070,F,U,Primary,9500,Low Risk,3,1,6
1568737,M,W,2 yr Degree,5500,Good,0,5,5
304853,M,S,Primary,8000,Low Risk,5,0,1
195785,M,D,Unknown,8500,Unknown,6,4,0
1562204,F,S,Secondary,9000,Unknown,5,4,5
1666339,M,U,Advanced Degree,2500,High Risk,3,0,6
1313090,F,U,College,9500,Low Risk,3,5,4
399564,F,S,Primary,4500,Low Risk,1,3,1
966643,M,S,Secondary,5000,High Risk,4,3,3
926967,M,W,College,1500,High Risk,4,2,3
1785122,F,M,Advanced Degree,1000,Unknown,3,3,6
1670232,F,M,2 yr Degree,500,Low Risk,4,0,6
942296,F,D,College,1000,Low Risk,0,3,3
131980,F,U,College,3000,High Risk,2,3,0
496393,M,S,College,6000,High Risk,4,5,1
783427,M,W,Advanced Degree,6000,Unknown,6,5,2
1513691,M,M,Secondary,2500,Low Risk,4,3,5
1905630,F,U,Secondary,2000,Low Risk,4,6,6
882303,M,S,College,2500,High Risk,3,1,3
1671452,F,M,Unknown,9000,Low Risk,4,0,6
744902,F,M,2 yr Degree,1000,Good,0,5,2
1319420,F,U,Advanced Degree,4500,High Risk,4,5,4
1909271,M,M,College,8000,Unknown,4,6,6
1414793,M,S,College,6000,High Risk,0,1,5
9168,F,W,Unknown,5500,High Risk,1,0,0
535825,M,D,4 yr Degree,7500,High Risk,4,6,1
680972,F,M,Secondary,4500,High Risk,2,3,2
875710,F,U,Primary,5500,Low Risk,2,1,3
840861,M,M,College,6500,Good,3,0,3
1497338,F,W,2 yr Degree,5500,Low Risk,1,3,5
871278,F,W,Advanced Degree,3500,High Risk,1,1,3
1415737,M,W,Advanced Degree,2500,Unknown,0,1,5
1417288,F,W,Unknown,3500,Good,1,1,5
1168287,M,W,Advanced Degree,5000,High Risk,5,1,4
188189,M,U,College,4500,High Risk,5,4,0
809491,M,M,Secondary,2500,High Risk,4,6,2
1220673,M,S,Secondary,9500,Unknown,0,3,4
455130,F,U,Advanced Degree,1000,Low Risk,4,4,1
340669,M,U,4 yr Degree,3500,Unknown,4,1,1
1565130,F,U,Unknown,9500,Low Risk,6,4,5
1079007,M,W,College,7500,High Risk,3,6,3
1515100,F,U,Secondary,2500,High Risk,4,3,5
1626669,M,U,Primary,9500,Low Risk,3,6,5
1656810,F,U,4 yr Degree,4500,Unknown,1,0,6
1600757,M,W,Unknown,4000,Unknown,5,5,5
292770,F,U,College,1500,Low Risk,3,0,1
1612575,M,D,Advanced Degree,8500,Unknown,0,6,5
485876,F,D,Primary,1000,Unknown,2,5,1
744902,F,M,2 yr Degree,1000,Good,0,5,2
1623582,F,M,Primary,7500,Unknown,2,6,5
500813,M,S,2 yr Degree,7500,Low Risk,5,5,1
826100,F,U,College,1000,High Risk,0,0,3
530342,F,M,College,8500,High Risk,3,6,1
740467,M,W,Primary,9500,Good,6,4,2
1550196,F,D,4 yr Degree,3000,Unknown,3,4,5
1644821,M,M,2 yr Degree,9000,High Risk,6,6,5
1041436,F,D,4 yr Degree,9000,Unknown,3,5,3
1819967,M,W,2 yr Degree,10000,Unknown,2,4,6
963227,M,W,College,500,Good,4,3,3
1127104,F,S,2 yr Degree,1000,Low Risk,5,0,4
374405,M,D,4 yr Degree,4500,Unknown,3,2,1
1905630,F,U,Secondary,2000,Low Risk,4,6,6
970017,M,W,College,9000,Good,5,3,3
912467,M,W,Secondary,8000,Unknown,1,2,3
782906,F,D,College,2500,Unknown,6,5,2
1660232,F,M,4 yr Degree,9000,Low Risk,2,0,6
1529697,M,W,Advanced Degree,6500,Good,0,4,5
1346431,M,M,Advanced Degree,7500,Low Risk,2,6,4
1517596,F,D,Unknown,10000,Unknown,4,3,5
1837380,F,U,Secondary,4500,Good,6,4,6
141832,F,M,Secondary,3500,Low Risk,4,3,0
302341,M,M,Secondary,10000,Unknown,4,0,1
137318,F,W,4 yr Degree,1000,High Risk,3,3,0
1694367,M,W,Secondary,3000,High Risk,1,1,6
1122782,F,M,Advanced Degree,10000,Low Risk,4,0,4
1738939,M,U,Unknown,1000,High Risk,2,2,6
964342,F,M,College,8500,Good,4,3,3
1807605,M,D,Unknown,1500,Unknown,0,4,6
812532,F,M,4 yr Degree,4000,Good,5,6,2
1239279,M,U,Unknown,2000,Low Risk,4,3,4
910306,F,D,College,2500,High Risk,1,2,3
217758,F,W,Advanced Degree,5500,Unknown,3,5,0
676910,F,U,Primary,5500,Unknown,1,3,2
102777,M,W,Secondary,4500,Low Risk,4,2,0
1367280,F,U,2 yr Degree,6500,Good,6,6,4
81277,M,W,Primary,1000,High Risk,0,2,0
1091195,M,D,2 yr Degree,4500,Unknown,5,6,3
459604,F,S,Advanced Degree,3000,Good,5,4,1
791237,M,W,College,2000,Low Risk,1,6,2
1016586,F,D,4 yr Degree,1500,High Risk,6,4,3
536497,M,W,Secondary,2500,Unknown,4,6,1
1402141,M,M,4 yr Degree,5500,Low Risk,5,0,5
778792,F,M,4 yr Degree,3000,Good,6,5,2
1682725,M,D,Unknown,9500,Low Risk,6,0,6
949861,M,M,2 yr Degree,5000,High Risk,1,3,3
1270413,M,S,Advanced Degree,4500,Unknown,2,4,4
579878,F,W,Unknown,2000,High Risk,5,0,2
1415737,M,W,Advanced Degree,2500,Unknown,0,1,5
428927,M,W,2 yr Degree,4000,High Risk,6,3,1
909454,F,S,Secondary,6500,Low Risk,1,2,3
1670232,F,M,2 yr Degree,500,Low Risk,4,0,6
9182,F,M,Secondary,6000,High Risk,1,0,0
144185,M,D,Advanced Degree,10000,High Risk,4,3,0
1016178,F,W,Advanced Degree,8500,Low Risk,6,4,3
692148,F,W,Advanced Degree,4000,High Risk,4,3,2
725757,M,W,Unknown,4000,High Risk,3,4,2
842049,M,U,Secondary,5000,Low Risk,3,0,3
82810,F,U,Unknown,1500,Unknown,0,2,0
1669301,M,M,Secondary,4000,Good,4,0,6
1321662,F,M,Unknown,500,Good,5,5,4
113817,M,W,Unknown,3000,Low Risk,6,2,0
1899901,M,M,2 yr Degree,1000,Low Risk,3,6,6
1402347,M,W,2 yr Degree,7000,Low Risk,5,0,5
560410,F,U,Advanced Degree,3000,Good,2,0,2
840599,M,U,2 yr Degree,4500,Good,3,0,3
1776151,M,M,4 yr Degree,7000,Good,2,3,6
942805,M,D,4 yr Degree,4500,Low Risk,0,3,3
1021166,F,D,Primary,4500,Low Risk,0,5,3
199494,F,S,Unknown,5000,High Risk,0,5,0
476532,F,M,4 yr Degree,4000,Good,1,5,1
426421,M,M,Advanced Degree,6000,Good,6,3,1
963125,M,D,Unknown,9500,Unknown,3,3,3
1343120,F,U,College,4000,Unknown,1,6,4
389526,F,D,4 yr Degree,2500,High Risk,6,2,1
1331045,M,D,Unknown,7500,High Risk,6,5,4
1515100,F,U,Secondary,2500,High Risk,4,3,5
1517596,F,D,Unknown,10000,Unknown,4,3,5
1357010,F,U,Advanced Degree,3000,Low Risk,4,6,4
797783,M,S,Unknown,8500,Low Risk,2,6,2
197762,F,M,Secondary,3000,Low Risk,0,5,0
1481843,M,S,Secondary,5000,High Risk,5,2,5
549756,F,D,4 yr Degree,7000,Good,0,0,2
12633,M,S,2 yr Degree,500,Low Risk,2,0,0
458519,M,U,Secondary,5500,Unknown,4,4,1
66766,F,D,Advanced Degree,7000,Unknown,4,1,0
1095794,F,S,Secondary,7500,High Risk,6,6,3
624942,F,M,Advanced Degree,4000,High Risk,6,1,2
1230150,F,U,2 yr Degree,7000,High Risk,2,3,4
1642748,F,W,Advanced Degree,4000,Low Risk,6,6,5
1834197,M,W,Advanced Degree,1500,High Risk,5,4,6
1562204,F,S,Secondary,9000,Unknown,5,4,5
306886,F,D,Primary,2500,Unknown,5,0,1
1542026,F,D,Unknown,4500,Low Risk,2,4,5
1613233,M,S,Secondary,3500,Good,1,6,5
1008119,M,U,4 yr Degree,1000,Good,5,4,3
435281,M,M,College,9500,High Risk,0,4,1
1326018,F,W,Primary,2000,Unknown,5,5,4
1384427,M,W,2 yr Degree,9000,Good,2,0,5
1824155,M,D,College,10000,High Risk,3,4,6
268921,M,M,Advanced Degree,1000,Good,6,6,0
264424,F,S,2 yr Degree,9000,Good,5,6,0
1367280,F,U,2 yr Degree,6500,Good,6,6,4
1525861,M,M,Primary,9500,Low Risk,6,3,5
1343120,F,U,College,4000,Unknown,1,6,4
313248,F,W,Unknown,7500,Unknown,6,0,1
427465,M,D,4 yr Degree,3500,Low Risk,6,3,1
1392294,F,S,Unknown,5000,High Risk,3,0,5
1225455,M,D,2 yr Degree,3500,Unknown,1,3,4
1453932,F,M,2 yr Degree,5500,High Risk,0,2,5
746104,F,S,4 yr Degree,9500,Good,0,5,2
445595,M,D,4 yr Degree,3000,High Risk,2,4,1
1022329,M,U,4 yr Degree,2500,High Risk,0,5,3
137318,F,W,4 yr Degree,1000,High Risk,3,3,0
1834197,M,W,Advanced Degree,1500,High Risk,5,4,6
180597,M,W,Unknown,10000,Good,4,4,0
889510,F,U,Secondary,4000,Unknown,4,1,3
86938,F,W,Unknown,1000,High Risk,1,2,0
1636772,F,M,2 yr Degree,1500,Low Risk,5,6,5
142578,F,W,Advanced Degree,8500,Low Risk,4,3,0
178511,M,M,Secondary,5500,Unknown,3,4,0
1139434,F,S,4 yr Degree,9000,Low Risk,0,1,4
913607,M,W,2 yr Degree,6000,Good,2,2,3
1430248,F,W,Primary,6500,Low Risk,3,1,5
890803,M,S,Advanced Degree,3000,Good,5,1,3
519922,F,M,2 yr Degree,4000,Unknown,1,6,1
1215648,F,W,College,3500,Good,0,3,4
289182,F,M,Secondary,6000,High Risk,2,0,1
1669301,M,M,Secondary,4000,Good,4,0,6
888509,M,U,Unknown,6500,High Risk,4,1,3
1214675,M,D,2 yr Degree,6500,Unknown,6,2,4
1270413,M,S,Advanced Degree,4500,Unknown,2,4,4
1522692,F,M,Advanced Degree,6500,Unknown,5,3,5
82794,F,S,Advanced Degree,1500,Unknown,0,2,0
931873,M,S,2 yr Degree,6500,Low Risk,5,2,3
1775195,M,D,Unknown,10000,Unknown,1,3,6
1253537,M,W,4 yr Degree,4000,Unknown,6,3,4
1220673,M,S,Secondary,9500,Unknown,0,3,4
992127,M,W,Secondary,7000,Good,2,4,3
1242017,M,W,Primary,2000,Unknown,4,3,4
506923,M,S,Advanced Degree,1000,High Risk,6,5,1
1656810,F,U,4 yr Degree,4500,Unknown,1,0,6
1225536,F,D,4 yr Degree,4000,Unknown,1,3,4
722029,M,U,4 yr Degree,7500,Unknown,2,4,2
250791,M,M,Advanced Degree,1500,Unknown,2,6,0
923780,F,U,Advanced Degree,8500,Unknown,3,2,3
673737,M,W,Advanced Degree,2500,Low Risk,1,3,2
1596290,F,U,Primary,2500,Good,5,5,5
1613233,M,S,Secondary,3500,Good,1,6,5
8996,F,D,2 yr Degree,4500,High Risk,1,0,0
1636772,F,M,2 yr Degree,1500,Low Risk,5,6,5
1872900,F,U,4 yr Degree,8000,Low Risk,5,5,6
37009,M,U,4 yr Degree,4500,High Risk,6,0,0
1143655,M,D,Unknown,9000,Good,1,1,4
186117,M,W,Advanced Degree,9500,Good,5,4,0
42687,M,W,Advanced Degree,5000,High Risk,0,1,0
147662,F,M,2 yr Degree,5000,Low Risk,5,3,0
1219181,M,M,Unknown,8500,High Risk,0,3,4
905903,M,S,2 yr Degree,1000,Unknown,0,2,3
1058778,F,W,College,3000,Good,0,6,3
599813,M,S,Advanced Degree,4500,Good,2,1,2
415880,F,U,Primary,1000,Low Risk,4,3,1
865719,M,U,College,4000,High Risk,0,1,3
459604,F,S,Advanced Degree,3000,Good,5,4,1
1223593,M,S,Unknown,10000,Low Risk,1,3,4
1091195,M,D,2 yr Degree,4500,Unknown,5,6,3
1300396,F,D,Primary,9000,Good,1,5,4
1609324,F,S,College,5500,Low Risk,0,6,5
265449,M,U,Primary,6500,Low Risk,5,6,0
1199432,F,M,Advanced Degree,7500,Good,4,2,4
1728203,M,S,4 yr Degree,4500,High Risk,0,2,6
960456,F,D,Advanced Degree,500,High Risk,3,3,3
676910,F,U,Primary,5500,Unknown,1,3,2
721911,M,M,Primary,7000,Unknown,2,4,2
8996,F,D,2 yr Degree,4500,High Risk,1,0,0
1522692,F,M,Advanced Degree,6500,Unknown,5,3,5
1020774,F,S,2 yr Degree,1500,Low Risk,0,5,3
93223,M,S,Advanced Degree,6000,High Risk,2,2,0
1166142,F,M,Secondary,10000,Good,5,1,4
264486,F,D,College,9500,Good,5,6,0
1642977,M,W,Primary,6000,Low Risk,6,6,5
620512,F,M,2 yr Degree,2500,Unknown,5,1,2
650819,M,U,College,9000,Good,4,2,2
1128159,M,U,2 yr Degree,8500,Low Risk,5,0,4
1663878,F,W,4 yr Degree,5000,Good,3,0,6
1738033,M,S,Primary,5000,Low Risk,2,2,6
600825,M,D,Secondary,2000,Low Risk,2,1,2
320273,M,S,College,8000,Good,1,1,1
1703232,F,M,Unknown,6000,Good,3,1,6
1435032,F,M,2 yr Degree,500,Low Risk,4,1,5
1598584,F,S,Unknown,8500,Low Risk,5,5,5
54159,M,U,4 yr Degree,7000,High Risk,2,1,0
951525,M,D,Secondary,7000,Unknown,1,3,3
650819,M,U,College,9000,Good,4,2,2
291342,F,M,Primary,1500,Good,3,0,1
1757669,M,U,2 yr Degree,5000,Unknown,5,2,6
1363364,F,S,4 yr Degree,8500,Low Risk,5,6,4
988037,M,W,Advanced Degree,7500,Low Risk,1,4,3
1195567,M,W,2 yr Degree,10000,Low Risk,3,2,4
1223727,M,W,Advanced Degree,1000,High Risk,1,3,4
74790,F,U,College,4500,Low Risk,6,1,0
1200436,F,D,Primary,5000,Low Risk,4,2,4
82810,F,U,Unknown,1500,Unknown,0,2,0
1448668,F,W,Secondary,8000,High Risk,6,1,5
1168157,M,W,Unknown,4000,High Risk,5,1,4
1800189,M,U,Unknown,8500,Low Risk,6,3,6
882229,M,U,Secondary,2000,High Risk,3,1,3
661769,M,U,Advanced Degree,7000,Good,6,2,2
1152601,M,M,Advanced Degree,3000,Unknown,2,1,4
724678,F,W,2 yr Degree,6500,Low Risk,3,4,2
1483283,M,S,Advanced Degree,5000,Unknown,5,2,5
1220364,F,S,Advanced Degree,7000,Unknown,0,3,4
148154,F,S,2 yr Degree,8500,Low Risk,5,3,0
650838,F,W,4 yr Degree,9000,Good,4,2,2
646267,M,W,College,6500,Low Risk,3,2,2
726850,F,U,2 yr Degree,2000,Unknown,3,4,2
1586081,M,M,College,9500,Good,3,5,5
64638,F,W,College,2000,High Risk,4,1,0
1607092,F,M,2 yr Degree,9500,Unknown,6,5,5
1070200,F,U,2 yr Degree,4500,Good,2,6,3
572233,M,S,Advanced Degree,7500,Good,4,0,2
88140,F,U,Primary,10000,High Risk,1,2,0
1694367,M,W,Secondary,3000,High Risk,1,1,6
188189,M,U,College,4500,High Risk,5,4,0
144185,M,D,Advanced Degree,10000,High Risk,4,3,0
618948,F,W,Primary,1500,High Risk,5,1,2
1321662,F,M,Unknown,500,Good,5,5,4
1091819,M,U,College,9000,Unknown,5,6,3
313248,F,W,Unknown,7500,Unknown,6,0,1
923780,F,U,Advanced Degree,8500,Unknown,3,2,3
45425,M,D,Unknown,4500,Good,1,1,0
606234,F,S,2 yr Degree,500,Low Risk,3,1,2
421264,F,S,Primary,9500,Good,5,3,1
819070,F,U,Unknown,500,Low Risk,6,6,2
100666,F,D,Primary,9500,Unknown,3,2,0
537747,M,W,Primary,1500,Good,5,6,1
586119,M,U,Primary,7000,High Risk,6,0,2
1079291,M,M,2 yr Degree,9500,High Risk,3,6,3
279504,F,S,Unknown,6500,Unknown,0,0,1
48910,F,U,4 yr Degree,9500,High Risk,1,1,0
1817356,F,D,Secondary,1500,High Risk,2,4,6
178511,M,M,Secondary,5500,Unknown,3,4,0
472355,M,D,Unknown,4000,Low Risk,0,5,1
788603,M,S,Advanced Degree,3000,Unknown,0,6,2
1674684,F,S,Primary,2500,Good,5,0,6
881375,M,D,Primary,6000,Low Risk,3,1,3
1889776,F,D,Advanced Degree,8500,Low Risk,1,6,6
650819,M,U,College,9000,Good,4,2,2
1787343,M,S,2 yr Degree,7000,Good,4,3,6
1834197,M,W,Advanced Degree,1500,High Risk,5,4,6
1363742,F,M,Primary,1500,High Risk,5,6,4
